filename,dvids_photo_id,title,date_taken,location,original_resolution,photographer_or_credit,page_status,source_url,curation_note
dvids_9845258.jpg,9845258,639th Transportation Company executes vehicle recovery training during WAREX [Image 4 of 5],08.01.2026,"FORT MCCOY, WISCONSIN, US",6720x4480,Photo by Spc. Randall Bailey,PUBLIC DOMAIN,https://www.dvidshub.net/image/9845258/639th-transportation-company-executes-vehicle-recovery-training-during-warex,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military soldier in camouflage uniform and helmet is working on or near the front bumper of a military vehicle, likely a HMMWV (Humvee). The soldier appears to be handling a green cylindrical object, possibly a tow bar or recovery equipment, connecting it to the vehicle's front tow shackle. The image is a close-up shot emphasizing the hands-on mechanical or recovery task being performed."
dvids_6297215.jpg,6297215,Operation Spartan Shield prepares unit medically and logistically [Image 3 of 13],07.26.2020,"US Hometown: INKSTER, MICHIGAN, US",5184x3456,Photo by Master Sgt. Andy Yoshimura,PUBLIC DOMAIN,https://www.dvidshub.net/image/6297215/operation-spartan-shield-prepares-unit-medically-and-logistically,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two U.S. Army soldiers in Operational Camouflage Pattern (OCP) uniforms and ACH helmets are working together to attach or secure a chain and shackle assembly to the rear hitch of a military vehicle, likely a HMMWV. A third soldier is partially visible in the background. The activity appears to be a vehicle recovery or towing operation conducted in an outdoor field training environment."
dvids_8131121.jpg,8131121,Keeping vehicles ‘Fully Mission Capable’ (FMC) no matter where it is [Image 11 of 18],10.21.2023,"WASHINGTON, DISTRICT OF COLUMBIA, US",6048x4024,Photo by Master Sgt. Arthur Wright,PUBLIC DOMAIN,https://www.dvidshub.net/image/8131121/keeping-vehicles-fully-mission-capable-fmc-no-matter,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A technician in military-style clothing works at a mobile workstation cart inside a vehicle maintenance bay. A military HMMWV (Humvee) with its hood open is visible in the background, suggesting active mechanical or diagnostic work. The workspace includes various safety and maintenance equipment typical of a military or government motor pool facility."
dvids_8131109.jpg,8131109,Keeping vehicles ‘Fully Mission Capable’ (FMC) no matter where it is [Image 6 of 18],10.21.2023,,6048x4024,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8131109/keeping-vehicles-fully-mission-capable-fmc-no-matter,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military service member in tan/khaki uniform is performing maintenance or inspection on the engine of a military vehicle, likely a HMMWV (Humvee) or similar tactical vehicle. The soldier is leaning over the open engine compartment, examining or working on engine components. The setting appears to be an outdoor military motor pool or staging area."
dvids_8131122.jpg,8131122,Keeping vehicles ‘Fully Mission Capable’ (FMC) no matter where it is [Image 2 of 18],10.21.2023,,6048x4024,,PUBLIC DOMAIN,https://www.dvidshub.net/image/8131122/keeping-vehicles-fully-mission-capable-fmc-no-matter,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A soldier in US Army ACU (Army Combat Uniform) camouflage is performing maintenance on a military vehicle, likely a HMMWV (Humvee), in what appears to be a motor pool or maintenance bay. The soldier is leaning over the open engine compartment, inspecting or working on the vehicle's engine components. The setting is an indoor military maintenance facility with various equipment and tools visible in the background."
dvids_7749064.jpg,7749064,Proper Preparation [Image 1 of 7],04.18.2023,"CAMP SHELBY, MISSISSIPPI, US",4987x3325,Photo by 2nd Lt. Jarvis Mace,PUBLIC DOMAIN,https://www.dvidshub.net/image/7749064/proper-preparation,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two military personnel in U.S. Army OCP (Operational Camouflage Pattern) uniforms are performing maintenance on a military vehicle, likely a HMMWV or similar tactical truck. The primary individual is leaning over the open engine compartment wearing work gloves, while a second person observes from the right side. The setting appears to be an outdoor motor pool or maintenance area on a military installation."
dvids_7037914.jpg,7037914,Soldiers conducting safety inspection,02.05.2022,"MESA, ARIZONA, US",2738x1825,Photo by Pfc. Midori Preecs,PUBLIC DOMAIN,https://www.dvidshub.net/image/7037914/soldiers-conducting-safety-inspection,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: Two U.S. Army soldiers in Operational Camouflage Pattern (OCP) uniforms are performing maintenance or inspection on a military HMMWV (Humvee) vehicle. One soldier, whose name tape reads 'ESCARPENE,' is leaning into the engine bay from the front, while a second soldier leans over from the side, appearing to check a fluid level with a dipstick. The scene takes place in an outdoor military installation or motor pool area."
dvids_7024908.jpg,7024908,1TSC Soldiers Conduct Vehicle Recovery Training [Image 6 of 9],01.27.2022,"FORT KNOX, KENTUCKY, US",5472x3648,Photo by Sgt. Jimmie Baker,PUBLIC DOMAIN,https://www.dvidshub.net/image/7024908/1tsc-soldiers-conduct-vehicle-recovery-training,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier, identified by name tape as 'DUM' and wearing the rank of Corporal, is crouching beside a military HMMWV (Humvee) in what appears to be a maintenance bay or motor pool facility. The soldier is wearing OCP (Operational Camouflage Pattern) uniform with a U.S. flag patch, 3rd Infantry Division patch, and a black face mask. She is holding a metal rod or tool while appearing to inspect or work on the vehicle."
dvids_6858870.jpg,6858870,Command Maintenance [Image 5 of 7],09.27.2021,,3838x3293,,PUBLIC DOMAIN,https://www.dvidshub.net/image/6858870/command-maintenance,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier in camouflage uniform and black face mask is inspecting or cleaning the windshield of a military HMMWV (Humvee). The soldier appears to be conducting a pre-mission vehicle inspection or maintenance check, with a clipboard/notebook visible nearby. The setting appears to be a military installation or armory parking area. Imported file is 2000x1716; DVIDS reports original resolution 3838x3293."
dvids_6858872.jpg,6858872,Command Maintenance [Image 7 of 7],09.27.2021,,6240x4160,,PUBLIC DOMAIN,https://www.dvidshub.net/image/6858872/command-maintenance,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A U.S. Army soldier named Santiago is performing maintenance or an inspection on a military vehicle, likely a HMMWV (Humvee), with the hood open. The soldier is wearing OCP (Operational Camouflage Pattern) uniform with glasses and a patrol cap, and is holding a red cloth or rag while referencing a device. The setting appears to be a military installation or motor pool area."
dvids_7166482.jpg,7166482,HMMWV Maintenance [Image 6 of 9],04.29.2022,,5619x3739,,PUBLIC DOMAIN,https://www.dvidshub.net/image/7166482/hmmwv-maintenance,Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A young man in a tan military-style t-shirt stands with arms crossed in what appears to be a vehicle maintenance bay or motor pool facility. He has visible tattoos on both forearms and wears a smartwatch with a black band. Green military vehicles are visible in the background along with an amber warning light.
dvids_7392931.jpg,7392931,10th Mountain Division Soldiers Compete in HMMWV Circuit,08.29.2022,"FORT DRUM, NEW YORK, US",5472x3648,Photo by PFC Kade Bowers,PUBLIC DOMAIN,https://www.dvidshub.net/image/7392931,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in tan/desert camouflage is navigating a course marked by orange traffic cones on a paved surface. A soldier in full combat gear, including helmet and body armor, is positioned in the turret hatch on top of the vehicle. A unit insignia patch (black diamond shape) is visible on the vehicle's side panel."
dvids_7392930.jpg,7392930,10th Mountain Division Soldiers Compete in HMMWV Circuit,08.29.2022,"FORT DRUM, NEW YORK, US",5006x3260,Photo by PFC Kade Bowers,PUBLIC DOMAIN,https://www.dvidshub.net/image/7392930,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (Humvee) in tan/desert camouflage is navigating a training course marked by orange traffic cones on a paved surface. A soldier is visible standing up through the top hatch, appearing to gesture or signal. The setting appears to be a military training area with open fields, trees, and utility poles in the background."
dvids_9835195.jpg,9835195,MTX 26-3: Marines with CLB 25 conduct a resupply during MTX 26-3.,07.14.2026,"BRIDGEPORT, CALIFORNIA, US",6030x4020,Photo by Cpl Orion Stpierre,PUBLIC DOMAIN,https://www.dvidshub.net/image/9835195,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military HMMWV (High Mobility Multipurpose Wheeled Vehicle), commonly known as a Humvee, is photographed at low angle on a gravel surface with its headlights illuminated. The vehicle is painted in woodland camouflage pattern and equipped with a soft-top canvas cover, gear strapped to the roof, and appears to be in an operational field environment. Mountainous terrain with low cloud cover is visible in the background."
dvids_7573592.jpg,7573592,"FAD BIR conduct mortar, mounted training with U.S. Army",07.27.2022,"DJIBOUTI, DJ",5478x3562,Photo by SSgt Bryan Guthrie,PUBLIC DOMAIN,https://www.dvidshub.net/image/7573592,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A single tan/desert-camouflage military vehicle, consistent with a HMMWV (Humvee), is positioned on the crest of a barren, rocky desert ridge. The vehicle appears to be in an overwatch or observation position overlooking a vast arid landscape with distant mountain ranges visible in the background. The terrain is dry, sparsely vegetated, and characteristic of a Middle Eastern or Central Asian desert environment."
dvids_8533508.jpg,8533508,Alabama Army National Guard Soldiers support the Florida Guard’s xCTC at Camp Shelby,07.16.2024,"CAMP SHELBY, MISSISSIPPI, US",1000x713,Photo by SFC Shane Klestinski,PUBLIC DOMAIN,https://www.dvidshub.net/image/8533508,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A tan/desert-colored HMMWV (Humvee) military vehicle is moving at speed across an open grassy terrain, with motion blur visible in the foreground vegetation. A soldier is positioned in the roof-mounted turret operating what appears to be a TOW (Tube-launched, Optically tracked, Wire-guided) missile system. The vehicle is heavily loaded with gear and equipment secured to its rear."
dvids_6363768.jpg,6363768,1-172 Cavalry Annual Training,09.09.2020,"COLCHESTER, VERMONT, US",5472x3648,Photo by Sgt. Gillian McCreedy,PUBLIC DOMAIN,https://www.dvidshub.net/image/6363768,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military Humvee (HMMWV) travels along a dirt road through an open grassy field with a large forested mountain in the background. The vehicle appears to be on a training exercise or patrol, flying a blue-green flag and carrying at least one soldier in the turret position. The setting suggests a military training area or range, likely in the northeastern United States based on the terrain and vegetation."
dvids_9841295.jpg,9841295,U.S. Marines with Combat Logistics Battalion 2 conduct Land Combat Element Forward Security training,07.27.2026,"TWENTYNINE PALMS, CALIFORNIA, US",6050x4033,Photo by LCpl Lainey Brummett,PUBLIC DOMAIN,https://www.dvidshub.net/image/9841295,"Visually screened for Humvee/component prominence and usefulness to vehicle-part detection. Search caption: A military scene in an arid desert environment showing an armed soldier in combat gear standing beside a tan/beige HMMWV (Humvee) military vehicle. The soldier is equipped with a helmet, body armor, and a rifle, standing on rocky desert terrain with mountains visible in the background. At least two other individuals are seated inside the open-doored Humvee."
